station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
0.0, 50.0, None, None, -7.0, None, 0.0, 1979-11-27 06:00:00, None, None
-8.0, 95.0, None, None, -8.0, None, 0.0, 1979-11-27 18:00:00, None, None
-9.0, 92.0, None, None, -9.0, None, -8.0, 1979-11-28 06:00:00, None, None
-7.0, 72.0, None, None, -9.0, None, -5.0, 1979-11-28 18:00:00, None, None
-7.0, 57.0, None, None, -8.0, None, -6.5, 1979-11-29 06:00:00, None, None
-2.0, 65.0, None, None, -4.0, None, -2.0, 1979-11-29 18:00:00, None, None
-3.0, 100.0, None, None, -4.0, None, -2.5, 1979-11-30 06:00:00, None, None
-5.0, 100.0, None, None, -5.0, None, -2.5, 1979-11-30 18:00:00, None, None
-6.0, 93.0, None, None, -6.0, None, -5.0, 1979-12-01 06:00:00, None, None
-8.0, 98.0, None, None, -8.0, None, -5.0, 1979-12-01 18:00:00, None, None
-6.0, 100.0, None, None, -9.0, None, -6.0, 1979-12-02 06:00:00, None, None
-5.0, 100.0, None, None, -6.0, None, -4.0, 1979-12-02 18:00:00, None, None
-5.0, 95.0, None, None, -5.0, None, -5.0, 1979-12-03 06:00:00, None, None
-2.0, 100.0, None, None, -5.0, None, -2.0, 1979-12-03 18:00:00, None, None
-2.0, 100.0, None, None, -2.0, None, -1.0, 1979-12-04 06:00:00, None, None
-4.5, 100.0, None, None, -4.5, None, -2.0, 1979-12-04 18:00:00, None, None
-4.0, 100.0, None, None, -4.5, None, -4.0, 1979-12-05 06:00:00, None, None
-2.5, 100.0, None, None, -4.5, None, -2.5, 1979-12-05 18:00:00, None, None
-2.0, 100.0, None, None, -2.5, None, -2.0, 1979-12-06 06:00:00, None, None
-2.0, 100.0, None, None, -2.0, None, -2.0, 1979-12-06 18:00:00, None, None
-3.0, 100.0, None, None, -3.0, None, -2.0, 1979-12-07 06:00:00, None, None
-2.0, 100.0, None, None, -3.0, None, -2.0, 1979-12-07 18:00:00, None, None
-2.0, 100.0, None, None, -2.0, None, -2.0, 1979-12-08 06:00:00, None, None
0.0, 100.0, None, None, -2.0, None, 0.0, 1979-12-08 18:00:00, None, None
0.0, 100.0, None, None, 0.0, None, 1.0, 1979-12-09 06:00:00, None, None
-6.0, 100.0, None, None, -6.0, None, 0.0, 1979-12-09 18:00:00, None, None
-10.0, 100.0, None, None, -10.0, None, -6.0, 1979-12-10 06:00:00, None, None
-10.0, 100.0, None, None, -10.0, None, -7.0, 1979-12-10 18:00:00, None, None
-9.0, 100.0, None, None, -10.0, None, -9.0, 1979-12-11 06:00:00, None, None
-6.0, 100.0, None, None, -9.5, None, -6.0, 1979-12-11 18:00:00, None, None
-10.0, 100.0, None, None, -10.5, None, -6.0, 1979-12-12 06:00:00, None, None
-9.0, 100.0, None, None, -10.5, None, -9.0, 1979-12-12 18:00:00, None, None
-10.0, 100.0, None, None, -10.0, None, -5.0, 1979-12-13 06:00:00, None, None
-4.0, 100.0, None, None, -5.0, None, -3.5, 1979-12-13 18:00:00, None, None
-3.5, 100.0, None, None, -4.0, None, -2.5, 1979-12-14 06:00:00, None, None
-17.0, 100.0, None, None, -17.0, None, -3.5, 1979-12-14 18:00:00, None, None
-21.0, 100.0, None, None, -21.0, None, -17.0, 1979-12-15 06:00:00, None, None
-20.0, 100.0, None, None, -20.0, None, -15.0, 1979-12-15 18:00:00, None, None
-6.0, 100.0, None, None, -12.0, None, -6.0, 1979-12-16 06:00:00, None, None
-3.0, 100.0, None, None, -5.5, None, -2.5, 1979-12-16 18:00:00, None, None
-1.0, 100.0, None, None, -3.0, None, -1.0, 1979-12-17 06:00:00, None, None
-0.5, 100.0, None, None, -1.0, None, 0.5, 1979-12-17 18:00:00, None, None
0.0, 100.0, None, None, -0.5, None, 0.0, 1979-12-18 06:00:00, None, None
-1.0, 100.0, None, None, -1.0, None, 2.0, 1979-12-18 18:00:00, None, None
-2.5, 100.0, None, None, -3.0, None, -1.0, 1979-12-19 06:00:00, None, None
-3.0, 100.0, None, None, -3.0, None, -2.0, 1979-12-19 18:00:00, None, None
-2.0, 90.0, None, None, -3.0, None, -2.0, 1979-12-20 06:00:00, None, None
-3.0, 100.0, None, None, -3.0, None, -1.0, 1979-12-20 18:00:00, None, None
-2.0, 100.0, None, None, -4.0, None, -2.0, 1979-12-21 06:00:00, None, None
-6.0, 100.0, None, None, -6.0, None, -1.5, 1979-12-21 18:00:00, None, None
-9.0, 98.0, None, None, -9.0, None, -6.0, 1979-12-22 06:00:00, None, None
-11.0, 87.0, None, None, -11.0, None, -7.0, 1979-12-22 18:00:00, None, None
-11.0, 73.0, None, None, -11.0, None, -9.0, 1979-12-23 06:00:00, None, None
-8.0, 90.0, None, None, -9.0, None, -8.0, 1979-12-23 18:00:00, None, None
-6.0, 83.0, None, None, -8.0, None, -6.0, 1979-12-24 06:00:00, None, None
-5.0, 83.0, None, None, -6.0, None, -4.0, 1979-12-24 18:00:00, None, None
-5.0, 100.0, None, None, -5.5, None, -4.0, 1979-12-25 06:00:00, None, None
-5.0, 100.0, None, None, -5.0, None, -4.0, 1979-12-25 18:00:00, None, None
-4.0, 100.0, None, None, -4.0, None, -4.0, 1979-12-26 06:00:00, None, None
-3.0, 98.0, None, None, -4.0, None, -3.0, 1979-12-26 18:00:00, None, None
-4.0, 95.0, None, None, -4.0, None, -2.5, 1979-12-27 06:00:00, None, None
1.0, 43.0, None, None, -5.0, None, 2.5, 1979-12-27 18:00:00, None, None
0.0, 36.0, None, None, -2.0, None, 0.0, 1979-12-28 06:00:00, None, None
-3.0, 90.0, None, None, -3.0, None, 1.0, 1979-12-28 18:00:00, None, None
-4.5, 100.0, None, None, -4.5, None, -2.5, 1979-12-29 06:00:00, None, None
-0.5, 95.0, None, None, -0.5, None, 2.0, 1979-12-29 18:00:00, None, None
-7.5, 100.0, None, None, -8.0, None, -6.0, 1979-12-30 06:00:00, None, None
-4.5, 80.0, None, None, -8.0, None, -4.5, 1979-12-30 18:00:00, None, None
-4.0, 83.0, None, None, -5.0, None, -4.0, 1979-12-31 06:00:00, None, None
-3.5, 101.0, None, None, -5.0, None, -2.0, 1979-12-31 18:00:00, None, None
-4.0, 83.0, None, None, -5.0, None, -4.0, 1980-01-01 06:00:00, None, None
-3.0, 100.0, None, None, -5.0, None, -2.5, 1980-01-01 18:00:00, None, None
-4.0, 101.0, None, None, -4.0, None, -2.0, 1980-01-02 06:00:00, None, None
-3.0, 101.0, None, None, -4.0, None, -2.5, 1980-01-02 18:00:00, None, None
-3.5, 100.0, None, None, -3.5, None, -3.5, 1980-01-03 06:00:00, None, None
-7.0, 101.0, None, None, -7.0, None, -3.0, 1980-01-03 18:00:00, None, None
-7.0, 101.0, None, None, -7.0, None, -7.0, 1980-01-04 06:00:00, None, None
-7.0, 101.0, None, None, -7.0, None, -6.0, 1980-01-04 18:00:00, None, None
-8.0, 100.0, None, None, -8.0, None, -7.0, 1980-01-05 06:00:00, None, None
-8.0, 99.0, None, None, -10.0, None, -7.0, 1980-01-05 18:00:00, None, None
-12.0, 90.0, None, None, -12.0, None, -8.0, 1980-01-06 06:00:00, None, None
-15.0, 75.0, None, None, -15.0, None, -12.0, 1980-01-06 18:00:00, None, None
-21.0, 83.0, None, None, -21.5, None, -15.0, 1980-01-07 06:00:00, None, None
-14.0, 77.0, None, None, -20.0, None, -11.0, 1980-01-07 18:00:00, None, None
-14.0, 85.0, None, None, -15.0, None, -13.5, 1980-01-08 06:00:00, None, None
-15.0, 93.0, None, None, -15.0, None, -12.0, 1980-01-08 18:00:00, None, None
-19.0, 82.0, None, None, -19.0, None, -15.0, 1980-01-09 06:00:00, None, None
-21.0, 88.0, None, None, -21.0, None, -19.0, 1980-01-09 18:00:00, None, None
-23.0, 88.0, None, None, -23.0, None, -21.0, 1980-01-10 06:00:00, None, None
-23.5, 92.0, None, None, -23.5, None, -21.0, 1980-01-10 18:00:00, None, None
-25.0, 88.0, None, None, -25.0, None, -21.0, 1980-01-11 06:00:00, None, None
-26.0, 95.0, None, None, -26.0, None, -17.5, 1980-01-11 18:00:00, None, None
-9.0, 100.0, None, None, -18.0, None, -9.0, 1980-01-12 06:00:00, None, None
-8.0, 90.0, None, None, -10.0, None, -8.0, 1980-01-12 18:00:00, None, None
-4.0, 101.0, None, None, -10.5, None, -4.0, 1980-01-13 06:00:00, None, None
-9.0, None, None, None, -9.0, None, -3.0, 1980-01-13 18:00:00, None, None
-10.0, None, None, None, -10.0, None, -9.0, 1980-01-14 06:00:00, None, None
-9.0, None, None, None, -10.0, None, -7.0, 1980-01-14 18:00:00, None, None
-9.0, None, None, None, -9.0, None, -9.0, 1980-01-15 06:00:00, None, None
-7.5, None, None, None, -7.5, None, -7.0, 1980-01-15 18:00:00, None, None
-6.0, None, None, None, -6.5, None, -6.0, 1980-01-16 06:00:00, None, None
-6.0, None, None, None, -6.0, None, -3.5, 1980-01-16 18:00:00, None, None
-6.0, None, None, None, -6.0, None, -4.5, 1980-01-17 06:00:00, None, None
-6.0, None, None, None, -6.0, None, -3.5, 1980-01-17 18:00:00, None, None
-16.0, None, None, None, None, None, None, 1980-01-18 06:00:00, None, None
-13.5, None, None, None, -16.0, None, -12.0, 1980-01-18 18:00:00, None, None
-16.0, None, None, None, -16.0, None, -14.0, 1980-01-19 06:00:00, None, None
-14.0, None, None, None, -16.0, None, -12.0, 1980-01-19 18:00:00, None, None
-10.0, 80.0, None, None, -13.0, None, -10.0, 1980-01-20 06:00:00, None, None
-4.0, 96.0, None, None, -9.0, None, -3.0, 1980-01-20 18:00:00, None, None
-2.0, 46.0, None, None, -4.0, None, -1.0, 1980-01-21 06:00:00, None, None
-4.5, 96.0, None, None, -5.0, None, -1.0, 1980-01-21 18:00:00, None, None
-5.0, 87.0, None, None, -5.0, None, -4.0, 1980-01-22 06:00:00, None, None
-2.0, 61.0, None, None, -5.0, None, 0.0, 1980-01-22 18:00:00, None, None
-1.0, 69.0, None, None, -2.0, None, 0.0, 1980-01-23 06:00:00, None, None
3.0, 80.0, None, None, -1.0, None, 8.0, 1980-01-23 18:00:00, None, None
0.0, 80.0, None, None, 0.0, None, 3.0, 1980-01-24 06:00:00, None, None
0.0, 100.0, None, None, 0.0, None, 2.5, 1980-01-24 18:00:00, None, None
-2.0, 100.0, None, None, -2.0, None, 2.0, 1980-01-25 06:00:00, None, None
-8.0, 90.0, None, None, -8.0, None, -2.0, 1980-01-25 18:00:00, None, None
-15.0, 65.0, None, None, -15.0, None, -9.0, 1980-01-26 06:00:00, None, None
-14.0, 80.0, None, None, -15.0, None, -13.5, 1980-01-26 18:00:00, None, None
-18.0, 80.0, None, None, -18.0, None, -14.0, 1980-01-27 06:00:00, None, None
-19.0, 63.0, None, None, -20.0, None, -16.5, 1980-01-27 18:00:00, None, None
-23.0, 70.0, None, None, -23.0, None, -19.0, 1980-01-28 06:00:00, None, None
-22.0, 65.0, None, None, -23.0, None, -18.0, 1980-01-28 18:00:00, None, None
-24.0, 74.0, None, None, -24.0, None, -23.0, 1980-01-29 06:00:00, None, None
-15.0, 33.0, None, None, -15.0, None, -10.0, 1980-01-29 18:00:00, None, None
-13.0, 27.0, None, None, -15.0, None, -13.0, 1980-01-30 06:00:00, None, None
-12.0, 50.0, None, None, -13.0, None, -9.0, 1980-01-30 18:00:00, None, None
